0,0,0,0,0,0,0,0
0,0,0,0,0,17,141,836
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
260,353,878,2171,5210,11757,10564,3296
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,31,99,167
0,0,0,0,2,26,85,147
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,65,308,868
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,30,96,1
0,0,0,0,0,0,0,0
0,0,0,0,3,39,114,1
0,0,0,2,16,153,403,289
0,0,0,0,0,9,32,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,31,99,167
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,29,95,160
465,564,1008,1791,3086,4481,2602,289
0,0,0,0,0,6,26,1
0,0,0,0,3,34,105,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2,11,35
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,32,101,1
0,0,0,0,0,2,13,1
0,0,0,0,0,0,0,0
0,0,0,0,0,2,11,1
0,0,0,0,0,0,0,0
0,0,0,0,1,17,59,108
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,31,99,1
0,0,0,0,2,52,222,550
0,0,0,0,0,0,0,0
0,0,0,1,9,117,382,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,31,99,167
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,26,77,228,654,1870,2006,289
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3,15,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3,16,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7,30,1
0,0,0,0,0,3,13,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17,24,70,197,540,1453,1490,1
0,0,0,0,2,31,99,1
0,0,0,0,0,6,25,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
