23187,13971,21921,17061,17285,13964,4275,1123,225
3981,13971,1857,2211,2825,590,754,674,1
5621,13971,4458,5529,5651,3933,1509,1,1
4450,1,4458,2843,4820,3146,1509,449,225
468,1,928,1737,1163,983,754,449,1
2342,1,1671,1105,664,1,251,1,1
3044,27942,3901,4107,4653,3540,2012,224,1
702,1,1114,789,498,786,503,1,1
6323,27942,6130,7109,6315,6097,2515,1573,225
4918,13971,4644,5529,4653,4917,503,674,1
3981,1,3901,1895,1994,1376,503,1,1
3044,1,2786,3001,3822,1180,1,1,1
1873,1,2415,1263,997,1770,503,1,1
13818,1,11703,15798,15125,11801,4527,2247,451
13350,1,17277,16746,17285,8654,3269,2022,1
702,1,1300,2685,1495,983,251,1,225
3279,1,1857,3001,1662,1573,1,1,1
5152,1,6873,5529,6814,6883,1509,1348,1
9134,13971,8174,8057,8975,8064,2766,224,225
10071,13971,12446,7109,8809,4130,1257,1123,1
13584,13971,10217,9952,9972,6293,3018,674,1
8666,13971,10217,7583,11634,4327,4024,899,1
702,1,4272,4423,4155,5703,1006,1123,1
7260,27942,6316,5529,4653,1966,1509,449,1
27403,27942,26194,24013,21274,15144,3269,2697,1
8666,27942,9288,8215,10471,20061,31186,15058,3611
3279,13971,2972,1895,831,983,1257,1,1
22484,1,20063,17061,14294,11407,3269,1348,1
20845,41913,17648,18167,11468,11997,3521,899,1
19674,41913,18763,20537,15789,9440,3018,899,1
4450,1,5573,3633,4487,2950,251,1,1
7494,13971,6873,6793,5817,4523,2515,674,1
13350,13971,9474,13270,9307,6293,3521,674,225
16395,1,11146,10268,8310,5507,1257,449,1
6792,1,6502,7267,5152,3736,1006,224,1
9602,1,6130,4265,6980,3540,1509,1,1
5152,1,4272,3791,4820,1573,754,224,1
11476,1,10960,12480,8310,5703,3269,674,1
11945,13971,11146,9320,9806,4523,2012,449,1
2107,1,3343,2369,2991,1376,1006,224,225
3747,13971,4458,4107,1994,1966,503,224,225
5152,1,5201,4107,3656,2360,2515,1,1
1873,1,2786,1737,2493,3146,1760,449,1
14521,1,17091,15956,17950,18291,3521,899,225
7729,1,8359,4265,7147,6293,754,224,1
13818,1,15790,15956,14460,10620,5030,449,1
2810,1,3158,2211,664,393,1,1,1
3513,1,2415,3791,4155,1573,1257,224,1
25763,13971,26194,27962,30914,20455,8299,2247,225
2107,1,1671,2685,2659,1376,1,1,1
10071,1,9474,7109,5817,5310,2515,1,1
27403,27942,30467,33650,30250,24388,9305,2472,451
10773,1,9474,9162,8144,4523,1257,449,1
4918,1,5759,4265,4487,2753,1,899,1
4450,1,4458,4265,3157,2360,251,224,1
4215,1,3715,3791,3157,1573,503,1,1
4684,1,4272,3001,4321,2163,251,224,225
17332,27942,15605,18167,17119,9440,2263,899,225
2107,1,2415,2211,1329,1770,503,1,1
1873,1,2229,789,498,983,1,1,1
1639,1,928,473,166,196,1,1,1
3747,1,3158,2685,3157,1573,1257,1,1
936,1,928,947,1163,786,503,1,1
11710,13971,7988,8688,4487,2556,251,449,1
702,1,1857,789,1828,393,1,1,1
4918,13971,4272,3949,2160,1770,754,224,1
10305,13971,12818,12164,12798,10424,4275,1573,1
5855,1,3343,4107,4155,3933,1006,224,677
21079,41913,14304,18957,18615,9244,4778,1348,225
3747,13971,4644,5687,4321,2556,754,224,1
16629,1,10031,10110,11136,7277,3521,2022,451
3981,13971,5015,6161,3989,3933,1257,674,1
11945,1,8359,12796,12798,6097,1257,1348,1
10071,1,9660,7583,11800,8064,2012,1573,1
3044,1,4272,4739,2991,1376,503,1,1
24124,13971,18577,14376,16288,8064,3772,224,1
25295,27942,25079,21485,20942,14554,3018,1123,225
1639,1,1300,1105,1163,393,251,1,1
12647,1,13375,13112,13961,8064,3018,449,1
5855,27942,10774,7741,8975,6490,7796,2697,1580
11945,27942,10774,10110,6980,5900,2515,449,1
3747,1,5015,2211,2160,1770,754,1,1
10071,27942,7059,9636,12798,6097,1760,899,1
6089,1,5759,6951,4986,3343,2766,1573,1
8431,1,6873,8057,5152,3933,251,224,1
7026,1,6502,10110,10138,4917,1006,224,1
10539,41913,8917,11216,12299,6293,3521,1,451
3044,1,2972,4897,3324,3736,1509,224,1
