1,2,3,4,5,6,7,8,9,10,11,12,13
4.2073331883617195e-06,7.998762262863892e-06,7.928485594727297e-06,8.465156538321421e-06,1.052936332033125e-05,1.1789777769673532e-05,1.3243528566273946e-05,1.435695839896516e-05,1.5451619287529025e-05,1.632470020300181e-05,1.6970693232491687e-05,1.7428198772396068e-05,1.8063901536332935e-05
6.700263634582182e-06,1.2831736577034929e-05,1.241922049304253e-05,1.2714603238389974e-05,1.5775734457326998e-05,1.7684735601183334e-05,1.9785733556078837e-05,2.1583170021717056e-05,2.314270042688851e-05,2.4431408899014322e-05,2.5584729160263823e-05,2.641508958043023e-05,2.7674627498101897e-05
1.503129850127451e-05,3.2323712192871614e-05,3.5840256801190456e-05,3.853568370319412e-05,4.614253178471374e-05,5.049076783618229e-05,5.5136646528830786e-05,5.914971090049855e-05,6.259945612953676e-05,6.542206596853189e-05,6.808688927137519e-05,7.015968250786356e-05,7.279304349211497e-05
3.5687380716837124e-05,8.083935794134883e-05,0.00010287046365192355,0.00012306428610113688,0.00014787879391988586,0.00016046823529695662,0.00017217354401663824,0.0001822895672756639,0.00019068672099730062,0.00019758136212533035,0.00020409436381355346,0.00020918114980404473,0.00021528974156292258
0.00011337253679116027,0.000280382084996694,0.0004157482049430257,0.0005363814588497553,0.0006309262853347281,0.000675483541087322,0.0007139083291086188,0.0007457431889827468,0.0007710246116886001,0.000791446750835626,0.0008101716892214827,0.0008247617225832127,0.0008407584242428929
0.0015047507390720373,0.004748087335330852,0.008868999796985334,0.012468546296116378,0.013603156771091236,0.014235867050201904,0.014759468998996352,0.015164670264903469,0.015478905419019088,0.015725133031962806,0.01592426260297113,0.016079018903451738,0.01621481462907703
0.006298415249716544,0.020491760390417123,0.034154636486068514,0.041079742485681095,0.04357978013467383,0.0462359878254115,0.048186585305219236,0.04970784735885853,0.050887663593383585,0.05181047095282198,0.05254643660449168,0.05312516525414325,0.053586343747344306
0.04503443717956884,0.06413890954551393,0.06823227521163293,0.07070874303216089,0.07520760528389821,0.07772945677242243,0.07973970680334491,0.0812655696693013,0.08244830905961259,0.08336335115151247,0.08407435686350224,0.084634741362544,0.08507820186636463
