1,2,3,4
8.052439561426772e-05,0.00012290426562017246,0.00012912152575111853,0.00012979580003943735
0.00010544562072873927,0.00016480097707164022,0.00017455881496024388,0.00017600209918960849
0.00023435415013111637,0.00038538980393226096,0.0004206858318789955,0.00042877403291074654
0.0005258846293929751,0.0009183348333652298,0.0010324133313578884,0.0010634904210694743
0.0007257140451290688,0.0012594246961299903,0.0014231802841236502,0.0014690685331345747
0.001619553277139376,0.002650914218709734,0.0029904691511341056,0.0030905142425150522
0.007522360994587052,0.01102192244700194,0.012052294077456218,0.012365216493394754
0.02734551264685889,0.03285074783089374,0.03451500781420881,0.035019616940946824
