7.0,11.0,18.0,19.0,4.0,3.0,0.0
12.0,73.0,116.0,89.0,54.0,14.0,3.0
5.0,14.0,19.0,18.0,8.0,3.0,0.0
11.0,19.0,39.0,33.0,12.0,5.0,0.0
15.0,38.0,60.0,82.0,99.0,65.0,14.0
0.0,10.0,15.0,11.0,11.0,1.0,0.0
2.0,12.0,8.0,10.0,8.0,4.0,0.0
4.0,26.0,24.0,19.0,16.0,4.0,0.0
2.0,23.0,17.0,30.0,16.0,6.0,0.0
7.0,20.0,28.0,28.0,22.0,7.0,1.0
9.0,30.0,41.0,38.0,24.0,15.0,0.0
5.0,23.0,27.0,19.0,17.0,2.0,0.0
0.0,4.0,11.0,5.0,7.0,1.0,0.0
13.0,45.0,62.0,53.0,44.0,8.0,0.0
4.0,7.0,13.0,11.0,3.0,2.0,0.0
33.0,80.0,87.0,81.0,60.0,16.0,0.0
2.0,13.0,25.0,30.0,39.0,9.0,1.0
4.0,10.0,17.0,18.0,8.0,2.0,2.0
0.0,5.0,10.0,7.0,4.0,1.0,0.0
4.0,12.0,14.0,8.0,5.0,2.0,0.0
36.0,99.0,157.0,113.0,74.0,14.0,1.0
34.0,147.0,198.0,153.0,104.0,17.0,1.0
1.0,21.0,37.0,30.0,22.0,5.0,1.0
10.0,24.0,21.0,22.0,15.0,3.0,0.0
3.0,40.0,55.0,43.0,32.0,8.0,0.0
3.0,17.0,22.0,23.0,18.0,6.0,0.0
14.0,56.0,78.0,59.0,44.0,15.0,3.0
4.0,21.0,30.0,23.0,9.0,1.0,0.0
9.0,52.0,55.0,53.0,31.0,9.0,1.0
15.0,102.0,148.0,137.0,77.0,26.0,0.0
10.0,37.0,39.0,53.0,38.0,5.0,0.0
10.0,45.0,43.0,24.0,6.0,4.0,0.0
7.0,22.0,37.0,38.0,25.0,11.0,1.0
4.0,30.0,36.0,24.0,12.0,6.0,0.0
6.0,42.0,57.0,40.0,34.0,10.0,0.0
14.0,47.0,64.0,51.0,32.0,4.0,0.0
19.0,63.0,67.0,51.0,27.0,11.0,1.0
27.0,138.0,185.0,169.0,121.0,33.0,2.0
21.0,61.0,66.0,44.0,29.0,7.0,1.0
6.0,18.0,22.0,25.0,18.0,1.0,0.0
38.0,178.0,239.0,190.0,136.0,27.0,2.0
1.0,26.0,53.0,69.0,57.0,15.0,1.0
6.0,21.0,39.0,22.0,17.0,5.0,0.0
4.0,26.0,29.0,16.0,13.0,5.0,0.0
7.0,30.0,42.0,31.0,15.0,5.0,0.0
2.0,18.0,22.0,20.0,13.0,4.0,0.0
4.0,10.0,9.0,12.0,4.0,2.0,0.0
5.0,23.0,37.0,24.0,19.0,4.0,0.0
3.0,3.0,6.0,6.0,8.0,2.0,0.0
7.0,37.0,44.0,48.0,26.0,10.0,3.0
13.0,44.0,43.0,31.0,20.0,0.0,0.0
9.0,38.0,48.0,37.0,20.0,6.0,0.0
8.0,26.0,27.0,25.0,19.0,3.0,0.0
20.0,80.0,92.0,76.0,49.0,8.0,1.0
4.0,37.0,52.0,57.0,49.0,17.0,3.0
15.0,54.0,72.0,67.0,61.0,16.0,0.0
0.0,9.0,10.0,5.0,12.0,1.0,0.0
3.0,37.0,37.0,24.0,22.0,4.0,0.0
23.0,52.0,72.0,64.0,46.0,20.0,0.0
2.0,12.0,20.0,12.0,14.0,4.0,0.0
19.0,93.0,93.0,84.0,47.0,9.0,0.0
0.0,9.0,8.0,5.0,5.0,1.0,0.0
12.0,32.0,57.0,43.0,37.0,7.0,0.0
0.0,17.0,14.0,19.0,8.0,1.0,0.0
30.0,75.0,84.0,72.0,38.0,11.0,0.0
24.0,61.0,83.0,47.0,35.0,7.0,1.0
31.0,98.0,125.0,126.0,95.0,28.0,1.0
23.0,65.0,114.0,97.0,62.0,16.0,2.0
4.0,15.0,17.0,14.0,3.0,2.0,0.0
2.0,12.0,6.0,8.0,2.0,1.0,0.0
2.0,20.0,33.0,18.0,14.0,8.0,0.0
1.0,20.0,35.0,37.0,28.0,5.0,0.0
9.0,37.0,59.0,46.0,32.0,9.0,0.0
9.0,25.0,34.0,24.0,17.0,6.0,0.0
0.0,28.0,43.0,34.0,29.0,17.0,0.0
8.0,20.0,22.0,29.0,11.0,3.0,0.0
26.0,67.0,96.0,75.0,47.0,8.0,0.0
2.0,17.0,16.0,10.0,10.0,1.0,0.0
1.0,30.0,35.0,28.0,27.0,10.0,0.0
12.0,26.0,33.0,28.0,7.0,3.0,0.0
14.0,54.0,91.0,64.0,59.0,18.0,2.0
5.0,29.0,22.0,22.0,20.0,6.0,1.0
2.0,6.0,11.0,9.0,3.0,3.0,0.0
7.0,23.0,56.0,41.0,19.0,6.0,1.0
5.0,35.0,38.0,37.0,26.0,9.0,0.0
33.0,102.0,132.0,119.0,79.0,24.0,1.0
5.0,49.0,66.0,75.0,41.0,5.0,0.0
7.0,36.0,32.0,29.0,20.0,6.0,1.0
13.0,27.0,41.0,28.0,34.0,19.0,1.0
1.0,5.0,14.0,14.0,3.0,2.0,0.0
14.0,93.0,156.0,124.0,105.0,18.0,2.0
17.0,48.0,57.0,69.0,48.0,11.0,1.0
11.0,55.0,68.0,54.0,45.0,23.0,2.0
5.0,24.0,37.0,29.0,12.0,5.0,0.0
5.0,60.0,103.0,73.0,72.0,17.0,0.0
6.0,41.0,60.0,27.0,29.0,6.0,0.0
0.0,8.0,20.0,10.0,9.0,2.0,0.0
3.0,21.0,36.0,19.0,24.0,2.0,0.0
7.0,53.0,66.0,63.0,29.0,8.0,0.0
2.0,8.0,6.0,9.0,15.0,4.0,0.0
5.0,14.0,24.0,10.0,9.0,5.0,0.0
8.0,38.0,35.0,36.0,21.0,7.0,0.0
14.0,51.0,67.0,47.0,29.0,9.0,0.0
7.0,10.0,12.0,18.0,10.0,2.0,0.0
20.0,76.0,88.0,88.0,39.0,16.0,0.0
13.0,93.0,117.0,57.0,78.0,23.0,0.0
26.0,124.0,148.0,133.0,86.0,19.0,0.0
21.0,164.0,208.0,154.0,115.0,29.0,0.0
6.0,9.0,25.0,22.0,16.0,3.0,0.0
1.0,9.0,11.0,8.0,4.0,3.0,0.0
5.0,39.0,65.0,56.0,41.0,4.0,1.0
61.0,115.0,107.0,93.0,59.0,29.0,5.0
8.0,15.0,26.0,28.0,18.0,1.0,0.0
18.0,61.0,53.0,52.0,28.0,6.0,1.0
6.0,35.0,47.0,24.0,20.0,10.0,0.0
2.0,13.0,24.0,29.0,17.0,5.0,0.0
1.0,12.0,30.0,24.0,15.0,0.0,0.0
6.0,12.0,17.0,23.0,3.0,2.0,0.0
56.0,196.0,254.0,202.0,140.0,34.0,1.0
26.0,87.0,132.0,93.0,76.0,20.0,1.0
18.0,59.0,74.0,55.0,47.0,15.0,0.0
13.0,49.0,61.0,37.0,34.0,7.0,1.0
11.0,18.0,40.0,16.0,26.0,5.0,0.0
28.0,123.0,141.0,138.0,99.0,40.0,1.0
22.0,96.0,125.0,105.0,73.0,25.0,2.0
2.0,4.0,6.0,4.0,3.0,0.0,0.0
2.0,27.0,24.0,29.0,13.0,6.0,0.0
9.0,5.0,5.0,1.0,2.0,0.0,0.0
6.0,8.0,13.0,10.0,9.0,1.0,0.0
13.0,17.0,29.0,31.0,15.0,6.0,2.0
12.0,33.0,56.0,40.0,22.0,3.0,0.0
18.0,59.0,71.0,56.0,34.0,14.0,0.0
3.0,12.0,11.0,8.0,4.0,3.0,0.0
7.0,31.0,29.0,38.0,27.0,7.0,0.0
9.0,20.0,13.0,11.0,7.0,3.0,0.0
9.0,30.0,58.0,28.0,14.0,7.0,0.0
