1.0,0.0,18.0,7.0,9.0,0.0,0.0,0.0
2.0,2.0,120.0,83.0,66.0,40.0,9.0,0.0
1.0,0.0,13.0,7.0,7.0,2.0,0.0,0.0
1.0,0.0,29.0,23.0,13.0,8.0,2.0,0.0
1.0,0.0,26.0,15.0,3.0,4.0,1.0,0.0
1.0,0.0,4.0,10.0,8.0,7.0,1.0,0.0
1.0,0.0,6.0,13.0,8.0,1.0,1.0,0.0
1.0,0.0,21.0,12.0,13.0,3.0,1.0,0.0
1.0,0.0,33.0,16.0,22.0,4.0,1.0,0.0
1.0,3.0,31.0,22.0,34.0,17.0,5.0,0.0
1.0,1.0,36.0,19.0,28.0,13.0,0.0,1.0
1.0,1.0,33.0,26.0,25.0,9.0,4.0,0.0
1.0,0.0,5.0,3.0,2.0,2.0,0.0,0.0
1.0,1.0,48.0,39.0,66.0,52.0,15.0,3.0
1.0,0.0,21.0,28.0,28.0,11.0,1.0,0.0
1.0,1.0,91.0,59.0,46.0,27.0,2.0,0.0
1.0,1.0,27.0,38.0,41.0,52.0,5.0,2.0
1.0,1.0,29.0,11.0,12.0,8.0,1.0,0.0
1.0,0.0,3.0,4.0,7.0,1.0,2.0,0.0
1.0,0.0,16.0,20.0,7.0,6.0,0.0,0.0
2.0,1.0,117.0,69.0,85.0,33.0,6.0,0.0
4.0,4.0,142.0,93.0,93.0,47.0,4.0,0.0
1.0,0.0,51.0,20.0,22.0,6.0,3.0,0.0
1.0,0.0,30.0,37.0,21.0,18.0,3.0,0.0
1.0,2.0,61.0,26.0,22.0,12.0,2.0,0.0
1.0,0.0,22.0,11.0,16.0,14.0,0.0,0.0
4.0,0.0,94.0,69.0,76.0,48.0,11.0,0.0
1.0,0.0,21.0,5.0,18.0,9.0,1.0,0.0
1.0,2.0,86.0,35.0,47.0,21.0,4.0,0.0
3.0,4.0,184.0,134.0,108.0,79.0,9.0,1.0
1.0,3.0,55.0,45.0,50.0,21.0,7.0,0.0
3.0,0.0,54.0,32.0,10.0,3.0,0.0,0.0
2.0,0.0,55.0,42.0,29.0,21.0,1.0,0.0
2.0,1.0,31.0,29.0,29.0,7.0,3.0,0.0
1.0,1.0,53.0,34.0,26.0,12.0,0.0,0.0
2.0,1.0,63.0,36.0,27.0,22.0,4.0,0.0
1.0,4.0,55.0,55.0,48.0,27.0,8.0,0.0
4.0,6.0,161.0,119.0,125.0,72.0,12.0,3.0
1.0,0.0,77.0,80.0,46.0,41.0,5.0,1.0
1.0,0.0,30.0,13.0,7.0,6.0,2.0,1.0
8.0,1.0,225.0,208.0,153.0,80.0,12.0,1.0
2.0,1.0,92.0,51.0,63.0,41.0,5.0,0.0
3.0,0.0,32.0,16.0,15.0,12.0,2.0,0.0
2.0,2.0,23.0,20.0,13.0,8.0,1.0,0.0
1.0,0.0,34.0,34.0,27.0,13.0,1.0,0.0
1.0,1.0,17.0,15.0,15.0,10.0,3.0,0.0
1.0,1.0,8.0,4.0,8.0,4.0,0.0,0.0
1.0,0.0,35.0,29.0,27.0,10.0,2.0,0.0
1.0,1.0,13.0,7.0,8.0,6.0,0.0,0.0
1.0,2.0,59.0,32.0,45.0,12.0,0.0,0.0
1.0,3.0,39.0,41.0,33.0,20.0,4.0,0.0
1.0,1.0,68.0,34.0,28.0,11.0,1.0,0.0
1.0,1.0,21.0,16.0,11.0,14.0,0.0,0.0
3.0,4.0,78.0,60.0,51.0,21.0,2.0,1.0
1.0,0.0,56.0,30.0,26.0,13.0,3.0,0.0
1.0,2.0,74.0,47.0,45.0,47.0,2.0,0.0
1.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0
1.0,1.0,21.0,30.0,38.0,19.0,1.0,0.0
1.0,0.0,63.0,63.0,35.0,20.0,0.0,0.0
1.0,0.0,19.0,10.0,15.0,4.0,1.0,0.0
2.0,1.0,114.0,102.0,91.0,52.0,8.0,1.0
2.0,0.0,10.0,13.0,12.0,7.0,1.0,0.0
2.0,0.0,60.0,47.0,43.0,42.0,11.0,3.0
1.0,0.0,15.0,17.0,8.0,3.0,0.0,0.0
4.0,4.0,108.0,64.0,47.0,47.0,42.0,25.0
1.0,0.0,66.0,47.0,39.0,17.0,2.0,0.0
3.0,1.0,111.0,85.0,72.0,26.0,6.0,0.0
1.0,3.0,74.0,59.0,64.0,34.0,11.0,1.0
1.0,0.0,8.0,8.0,6.0,1.0,2.0,0.0
1.0,1.0,16.0,10.0,9.0,6.0,2.0,0.0
1.0,1.0,26.0,14.0,19.0,9.0,2.0,0.0
1.0,0.0,26.0,21.0,10.0,8.0,3.0,0.0
1.0,0.0,62.0,31.0,38.0,26.0,8.0,0.0
1.0,0.0,36.0,25.0,35.0,30.0,9.0,1.0
1.0,1.0,41.0,25.0,34.0,12.0,4.0,1.0
1.0,0.0,17.0,12.0,13.0,16.0,0.0,0.0
2.0,2.0,77.0,44.0,48.0,24.0,5.0,0.0
1.0,0.0,11.0,8.0,5.0,2.0,0.0,0.0
1.0,2.0,28.0,20.0,20.0,25.0,3.0,0.0
2.0,1.0,35.0,24.0,13.0,14.0,1.0,0.0
2.0,0.0,81.0,72.0,66.0,106.0,53.0,10.0
1.0,1.0,22.0,17.0,12.0,9.0,3.0,0.0
2.0,2.0,7.0,17.0,8.0,3.0,0.0,0.0
1.0,0.0,32.0,29.0,14.0,4.0,0.0,0.0
1.0,1.0,37.0,34.0,27.0,15.0,1.0,0.0
4.0,2.0,142.0,92.0,93.0,51.0,8.0,0.0
1.0,1.0,63.0,58.0,49.0,26.0,4.0,0.0
1.0,0.0,24.0,24.0,26.0,19.0,3.0,0.0
2.0,1.0,38.0,28.0,20.0,13.0,2.0,0.0
1.0,1.0,18.0,10.0,12.0,8.0,1.0,0.0
1.0,1.0,152.0,88.0,77.0,59.0,4.0,0.0
1.0,1.0,68.0,50.0,26.0,15.0,2.0,0.0
1.0,0.0,52.0,60.0,42.0,21.0,7.0,0.0
1.0,0.0,28.0,23.0,16.0,5.0,1.0,0.0
1.0,1.0,102.0,69.0,59.0,34.0,11.0,0.0
2.0,2.0,60.0,37.0,57.0,39.0,13.0,1.0
1.0,0.0,10.0,7.0,3.0,3.0,1.0,0.0
1.0,0.0,39.0,34.0,25.0,24.0,2.0,0.0
4.0,1.0,56.0,28.0,35.0,25.0,1.0,3.0
1.0,0.0,5.0,4.0,9.0,2.0,0.0,0.0
1.0,0.0,11.0,9.0,5.0,6.0,0.0,0.0
3.0,1.0,41.0,40.0,25.0,18.0,3.0,0.0
3.0,0.0,74.0,40.0,38.0,29.0,1.0,0.0
1.0,0.0,13.0,18.0,17.0,15.0,0.0,0.0
1.0,0.0,113.0,72.0,52.0,35.0,3.0,0.0
3.0,1.0,93.0,67.0,49.0,38.0,0.0,0.0
2.0,1.0,126.0,85.0,112.0,64.0,14.0,1.0
9.0,4.0,223.0,170.0,175.0,112.0,17.0,0.0
1.0,0.0,7.0,11.0,8.0,6.0,0.0,0.0
1.0,0.0,7.0,7.0,8.0,7.0,0.0,0.0
1.0,0.0,45.0,38.0,29.0,20.0,1.0,0.0
1.0,3.0,131.0,101.0,109.0,54.0,5.0,0.0
1.0,0.0,27.0,18.0,17.0,18.0,1.0,0.0
1.0,1.0,48.0,38.0,30.0,22.0,6.0,0.0
1.0,1.0,50.0,19.0,17.0,15.0,4.0,0.0
1.0,0.0,19.0,10.0,9.0,7.0,0.0,0.0
1.0,0.0,12.0,21.0,19.0,15.0,1.0,0.0
2.0,0.0,29.0,21.0,27.0,20.0,2.0,1.0
5.0,2.0,262.0,183.0,224.0,128.0,16.0,0.0
3.0,0.0,129.0,85.0,79.0,61.0,14.0,0.0
2.0,3.0,79.0,60.0,56.0,33.0,5.0,0.0
1.0,1.0,43.0,50.0,41.0,17.0,6.0,0.0
1.0,1.0,30.0,31.0,28.0,17.0,1.0,0.0
1.0,4.0,148.0,127.0,82.0,57.0,7.0,0.0
4.0,1.0,105.0,111.0,71.0,49.0,9.0,0.0
1.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0
2.0,0.0,28.0,19.0,14.0,6.0,0.0,0.0
1.0,0.0,15.0,4.0,6.0,2.0,0.0,0.0
2.0,0.0,21.0,19.0,4.0,5.0,2.0,1.0
2.0,0.0,42.0,24.0,18.0,13.0,5.0,0.0
2.0,0.0,52.0,45.0,23.0,12.0,2.0,1.0
1.0,3.0,83.0,76.0,40.0,35.0,4.0,0.0
2.0,0.0,11.0,19.0,17.0,5.0,1.0,0.0
1.0,1.0,48.0,37.0,35.0,20.0,2.0,0.0
1.0,0.0,20.0,13.0,23.0,9.0,1.0,0.0
1.0,0.0,33.0,32.0,20.0,9.0,0.0,0.0
2.0,0.0,42.0,41.0,51.0,56.0,17.0,0.0
1.0,3.0,43.0,51.0,57.0,77.0,16.0,2.0
1.0,0.0,106.0,61.0,61.0,38.0,4.0,0.0
1.0,0.0,14.0,9.0,13.0,5.0,3.0,0.0
1.0,1.0,146.0,118.0,73.0,43.0,12.0,0.0
1.0,1.0,24.0,19.0,23.0,11.0,4.0,0.0
1.0,0.0,25.0,27.0,18.0,16.0,2.0,0.0
2.0,1.0,50.0,47.0,39.0,26.0,4.0,0.0
1.0,0.0,12.0,3.0,10.0,1.0,0.0,0.0
1.0,0.0,20.0,21.0,17.0,11.0,1.0,0.0
4.0,2.0,71.0,53.0,42.0,21.0,2.0,2.0
1.0,0.0,12.0,10.0,10.0,10.0,0.0,0.0
1.0,0.0,10.0,10.0,7.0,4.0,1.0,0.0
1.0,0.0,8.0,7.0,7.0,4.0,3.0,0.0
1.0,1.0,37.0,20.0,24.0,22.0,2.0,0.0
1.0,1.0,33.0,25.0,21.0,16.0,1.0,0.0
3.0,0.0,49.0,50.0,48.0,27.0,6.0,0.0
1.0,1.0,68.0,52.0,40.0,25.0,7.0,0.0
1.0,0.0,11.0,12.0,14.0,7.0,0.0,0.0
1.0,0.0,24.0,17.0,22.0,7.0,1.0,0.0
2.0,0.0,60.0,38.0,32.0,21.0,2.0,0.0
1.0,0.0,23.0,10.0,15.0,17.0,3.0,0.0
1.0,0.0,25.0,19.0,16.0,18.0,1.0,0.0
2.0,0.0,26.0,18.0,15.0,10.0,4.0,0.0
1.0,1.0,12.0,10.0,7.0,4.0,0.0,0.0
1.0,1.0,30.0,37.0,34.0,42.0,6.0,0.0
1.0,1.0,86.0,59.0,59.0,41.0,10.0,0.0
1.0,1.0,33.0,23.0,15.0,3.0,1.0,0.0
7.0,1.0,132.0,100.0,65.0,38.0,8.0,1.0
2.0,0.0,34.0,21.0,33.0,11.0,1.0,0.0
4.0,2.0,124.0,124.0,98.0,42.0,5.0,0.0
3.0,1.0,181.0,124.0,140.0,74.0,4.0,1.0
1.0,0.0,18.0,12.0,10.0,6.0,0.0,0.0
1.0,0.0,18.0,7.0,9.0,4.0,1.0,0.0
3.0,1.0,67.0,58.0,54.0,33.0,12.0,0.0
1.0,2.0,22.0,27.0,16.0,6.0,3.0,0.0
1.0,1.0,58.0,44.0,47.0,35.0,7.0,0.0
1.0,1.0,26.0,15.0,12.0,6.0,3.0,0.0
1.0,0.0,54.0,51.0,33.0,16.0,2.0,0.0
2.0,0.0,37.0,24.0,13.0,7.0,1.0,0.0
4.0,0.0,30.0,43.0,32.0,15.0,1.0,0.0
1.0,0.0,5.0,7.0,11.0,8.0,1.0,0.0
1.0,1.0,43.0,20.0,24.0,13.0,2.0,0.0
2.0,2.0,31.0,29.0,18.0,14.0,2.0,0.0
3.0,0.0,55.0,39.0,41.0,23.0,0.0,0.0
1.0,1.0,12.0,5.0,1.0,4.0,0.0,0.0
